category	origin	source_path	line_numbers
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/evaluation/regime_hidden/egyptian_vulture/ricker/sigma_0p2/moor_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/moor_adapted_ricker_misspec_pbvi/faithful_internal/manifest_row_resolved.json	67
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/evaluation/regime_hidden/egyptian_vulture/theta/sigma_0p1/moor_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/moor_adapted_ricker_misspec_pbvi/faithful_internal/manifest_row_resolved.json	67
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/evaluation/regime_hidden/egyptian_vulture/theta/sigma_0p2/moor_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/moor_adapted_ricker_misspec_pbvi/faithful_internal/manifest_row_resolved.json	67
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/amur_tiger/allee/sigma_0p1/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/amur_tiger/allee/sigma_0p2/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/amur_tiger/regime/sigma_0p1/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/amur_tiger/regime/sigma_0p2/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/amur_tiger/ricker/sigma_0p1/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/amur_tiger/ricker/sigma_0p2/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/amur_tiger/theta/sigma_0p1/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/amur_tiger/theta/sigma_0p2/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/crab_eating_fox/allee/sigma_0p1/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/crab_eating_fox/allee/sigma_0p2/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/crab_eating_fox/regime/sigma_0p1/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/crab_eating_fox/regime/sigma_0p2/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/crab_eating_fox/ricker/sigma_0p1/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/crab_eating_fox/ricker/sigma_0p2/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/crab_eating_fox/theta/sigma_0p1/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/crab_eating_fox/theta/sigma_0p2/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/egyptian_vulture/allee/sigma_0p1/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/egyptian_vulture/allee/sigma_0p2/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/egyptian_vulture/regime/sigma_0p1/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/egyptian_vulture/regime/sigma_0p2/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/egyptian_vulture/ricker/sigma_0p1/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/egyptian_vulture/ricker/sigma_0p2/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/egyptian_vulture/theta/sigma_0p1/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/fit_receipts/regime_hidden/reward_safe/egyptian_vulture/theta/sigma_0p2/moor_adapted_ricker_misspec_pbvi/fit_receipt.json	13,25
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/amur_tiger/allee/sigma_0p1/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/amur_tiger/allee/sigma_0p2/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/amur_tiger/regime/sigma_0p1/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/amur_tiger/regime/sigma_0p2/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/amur_tiger/ricker/sigma_0p1/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/amur_tiger/ricker/sigma_0p2/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/amur_tiger/theta/sigma_0p1/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/amur_tiger/theta/sigma_0p2/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/crab_eating_fox/allee/sigma_0p1/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/crab_eating_fox/allee/sigma_0p2/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/crab_eating_fox/regime/sigma_0p1/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/crab_eating_fox/regime/sigma_0p2/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/crab_eating_fox/ricker/sigma_0p1/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/crab_eating_fox/ricker/sigma_0p2/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/crab_eating_fox/theta/sigma_0p1/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/crab_eating_fox/theta/sigma_0p2/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/egyptian_vulture/allee/sigma_0p1/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/egyptian_vulture/allee/sigma_0p2/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/egyptian_vulture/regime/sigma_0p1/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/egyptian_vulture/regime/sigma_0p2/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/egyptian_vulture/ricker/sigma_0p1/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/egyptian_vulture/ricker/sigma_0p2/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/egyptian_vulture/theta/sigma_0p1/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/egyptian_vulture/theta/sigma_0p2/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/manifest_row_resolved.json	63
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/amur_tiger/allee/sigma_0p1/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/amur_tiger/allee/sigma_0p2/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/amur_tiger/regime/sigma_0p1/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/amur_tiger/regime/sigma_0p2/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/amur_tiger/ricker/sigma_0p1/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/amur_tiger/ricker/sigma_0p2/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/amur_tiger/theta/sigma_0p1/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/amur_tiger/theta/sigma_0p2/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/crab_eating_fox/allee/sigma_0p1/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/crab_eating_fox/allee/sigma_0p2/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/crab_eating_fox/regime/sigma_0p1/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/crab_eating_fox/regime/sigma_0p2/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/crab_eating_fox/ricker/sigma_0p1/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/crab_eating_fox/ricker/sigma_0p2/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/crab_eating_fox/theta/sigma_0p1/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/crab_eating_fox/theta/sigma_0p2/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/egyptian_vulture/allee/sigma_0p1/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/egyptian_vulture/allee/sigma_0p2/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/egyptian_vulture/regime/sigma_0p1/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/egyptian_vulture/regime/sigma_0p2/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/egyptian_vulture/ricker/sigma_0p1/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/egyptian_vulture/ricker/sigma_0p2/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/egyptian_vulture/theta/sigma_0p1/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/fit_receipts/regime_hidden/reward_safe/egyptian_vulture/theta/sigma_0p2/plus_adapted_ricker_only_pbvi/fit_receipt.json	27,46
absolute-path	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/scripts/build_three_species_p10_merged_report.py	22,24,760
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/scripts/shard_manifest.py	8,15,16,17,58,60,63
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/scripts/slurm/capture_trajectories.sh	2,3,4,5,6,7,8,9,12,13,17
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/scripts/slurm/launch_cumulative_controls_12h_after_probe.sh	2,3,4,5,6,7,8,12,54,62,75
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/scripts/slurm/run_adapted_fit_row.sh	2,3,4,5,6,7,8,15,27,28,29
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/scripts/slurm/run_cumulative_controls_12h_aggregate.sh	2,3,4,5,6,7,8,12,18,19,20
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/scripts/slurm/run_cumulative_controls_12h_gate_row.sh	2,3,4,5,6,7,8,12,15,33,34,35
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/scripts/slurm/run_cumulative_controls_12h_gates.sh	2,3,4,5,6,7,8,12,19,20,21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/scripts/slurm/run_cumulative_controls_12h_row.sh	2,3,4,5,6,7,8,12,16,22,23,24
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/scripts/slurm/run_gate_matrix.sh	2,3,4,5,6,7,8,9,13,17,18,19
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/scripts/slurm/run_manifest_row.sh	2,3,4,5,6,7,8,9,13,15,19,20,21
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/scripts/slurm/run_paper_faithful_row.sh	2,3,4,5,6,7,8,15,27,28,29
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/scripts/slurm/run_real_aggregate.sh	2,3,4,5,6,7,8,14,15,24,25,26
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/scripts/slurm/run_real_gate_row.sh	2,3,4,5,6,7,8,14,15,21,28,29,30
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/scripts/slurm/run_real_row.sh	2,3,4,5,6,7,8,14,15,21,33,34,35
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/scripts/slurm/run_real_row_gpu.sh	5,6,8,16,17,18,19,20,21,22,28,29,35,46,50,51,52
cluster-assumption	MAIN	/home/hphung/ce25_scratch2/Claude_DeepRL_Population_Models/scripts/slurm/submit_full.sh	10,11
